time;avg_velo;frac_wait;numb_cars
60.049999999998725;NaN;NaN;0
120.04999999999532;0.0;0.0;4
180.00000000000668;2.724075228525508E-11;0.16666666666666666;6
240.00000000002032;2.5252890148724267E-11;0.25;8
300.00000000003394;9.682981077242532E-14;0.09090909090909091;11
360.0000000000476;2.412139615258139E-9;0.36363636363636365;11
420.0000000000612;9.340000452744091E-11;0.2857142857142857;7
480.00000000007486;0.0;0.0;7
540.0000000000566;5.106572499216743;0.1;10
600.000000000002;3.386422278990545E-5;0.07142857142857142;14
660.0499999999474;0.18260350213868098;0.14285714285714285;14
720.0499999998929;4.0701657274319245E-13;0.16666666666666666;12
780.0499999998383;1.6499322530584432E-11;0.2857142857142857;14
840.0499999997837;1.300780244929089E-11;0.2727272727272727;11
900.0499999997292;3.764574501783125E-12;0.08333333333333333;12
960.0499999996746;3.823971373286542E-11;0.3333333333333333;12
1020.04999999962;1.276357282340769E-10;0.16666666666666666;12
1080.0499999995654;1.0296763509194822E-11;0.14285714285714285;14
1140.0499999995109;1.4311319885812754E-12;0.1111111111111111;9
1200.0499999994563;5.160767749988755E-7;0.1;10
1260.0499999994017;0.2734576391887544;0.1;10
1320.0499999993472;0.0;0.0;8
1380.0499999992926;3.224326730238286;0.0;9
1440.049999999238;5.520113656098059;0.1111111111111111;9
1500.0499999991835;5.933850993614309E-10;0.2;10
1560.0499999991289;1.0674482249293837E-10;0.2;10
1620.0499999990743;2.3733822629650694E-14;0.0;9
1680.0499999990197;6.008065314721204E-12;0.25;8
1740.0499999989652;1.7752909102272503;0.3333333333333333;9
1800.0499999989106;3.3586636135801626;0.2857142857142857;7
1860.049999998856;3.530752590569714E-4;0.2222222222222222;9
1920.0499999988015;0.0032239356834632004;0.2727272727272727;11
1980.049999998747;4.1785151065475095;0.08333333333333333;12
2040.0499999986923;2.4975221706634016E-11;0.2;10
2100.0499999988742;3.466486558165429E-13;0.1;10
2160.0499999990925;0.0;0.0;7
2220.049999999311;0.0;0.0;8
2280.049999999529;1.1493692654535166;0.0;10
2340.0499999997473;0.048414893603209525;0.09090909090909091;11
2400.0499999999656;1.03563816912599E-6;0.25;12
2460.0000000001837;4.804756204629501;0.0;11
2520.000000000402;3.6657790597526966E-11;0.3;10
2580.0000000006203;4.369310432799095;0.125;8
